id,device,timestamp,RUNNING_TASKS_baseActivity_mClass,RUNNING_TASKS_baseActivity_mPackage,RUNNING_TASKS_id,RUNNING_TASKS_numActivities,RUNNING_TASKS_numRunning,RUNNING_TASKS_topActivity_mClass,RUNNING_TASKS_topActivity_mPackage
b6a401c8-6a57-47fc-b719-ed9b4ca480c9-23,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366980195,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
b6a401c8-6a57-47fc-b719-ed9b4ca480c9-23,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366980195,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,23,2,0,com.google.android.apps.paco.ExperimentExecutor,com.google.android.apps.paco
b6a401c8-6a57-47fc-b719-ed9b4ca480c9-23,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366980195,edu.dartmouth.cs.myruns3.MainActivity,edu.dartmouth.cs.myruns3,22,4,4,edu.dartmouth.cs.myruns3.ProfileActivity,edu.dartmouth.cs.myruns3
b6a401c8-6a57-47fc-b719-ed9b4ca480c9-23,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366980195,com.google.android.gm.GmailActivity,com.google.android.gm,21,1,0,com.google.android.gm.GmailActivity,com.google.android.gm
b6a401c8-6a57-47fc-b719-ed9b4ca480c9-23,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366980195,com.android.vending.AssetBrowserActivity,com.android.vending,19,1,1,com.android.vending.AssetBrowserActivity,com.android.vending
b6a401c8-6a57-47fc-b719-ed9b4ca480c9-67,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366981395,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,23,3,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
b6a401c8-6a57-47fc-b719-ed9b4ca480c9-67,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366981395,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
b6a401c8-6a57-47fc-b719-ed9b4ca480c9-67,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366981395,edu.dartmouth.cs.myruns3.MainActivity,edu.dartmouth.cs.myruns3,22,4,4,edu.dartmouth.cs.myruns3.ProfileActivity,edu.dartmouth.cs.myruns3
b6a401c8-6a57-47fc-b719-ed9b4ca480c9-67,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366981395,com.google.android.gm.GmailActivity,com.google.android.gm,21,1,0,com.google.android.gm.GmailActivity,com.google.android.gm
b6a401c8-6a57-47fc-b719-ed9b4ca480c9-67,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366981395,com.android.vending.AssetBrowserActivity,com.android.vending,19,1,1,com.android.vending.AssetBrowserActivity,com.android.vending
3a16c860-f6bd-422e-a37e-7cf580f70300-19,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366983795,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,23,3,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
3a16c860-f6bd-422e-a37e-7cf580f70300-19,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366983795,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
3a16c860-f6bd-422e-a37e-7cf580f70300-19,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366983795,edu.dartmouth.cs.myruns3.MainActivity,edu.dartmouth.cs.myruns3,22,4,4,edu.dartmouth.cs.myruns3.ProfileActivity,edu.dartmouth.cs.myruns3
3a16c860-f6bd-422e-a37e-7cf580f70300-19,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366983795,com.google.android.gm.GmailActivity,com.google.android.gm,21,1,0,com.google.android.gm.GmailActivity,com.google.android.gm
3a16c860-f6bd-422e-a37e-7cf580f70300-19,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366983795,com.android.vending.AssetBrowserActivity,com.android.vending,19,1,1,com.android.vending.AssetBrowserActivity,com.android.vending
3a16c860-f6bd-422e-a37e-7cf580f70300-294,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366984995,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
3a16c860-f6bd-422e-a37e-7cf580f70300-294,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366984995,com.facebook.katana.activity.FbFragmentChromeActivity,com.facebook.katana,24,1,1,com.facebook.katana.activity.FbFragmentChromeActivity,com.facebook.katana
3a16c860-f6bd-422e-a37e-7cf580f70300-294,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366984995,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,23,1,1,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco
3a16c860-f6bd-422e-a37e-7cf580f70300-294,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366984995,edu.dartmouth.cs.myruns3.MainActivity,edu.dartmouth.cs.myruns3,22,4,4,edu.dartmouth.cs.myruns3.ProfileActivity,edu.dartmouth.cs.myruns3
3a16c860-f6bd-422e-a37e-7cf580f70300-294,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366984995,com.google.android.gm.GmailActivity,com.google.android.gm,21,1,0,com.google.android.gm.GmailActivity,com.google.android.gm
3a16c860-f6bd-422e-a37e-7cf580f70300-294,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366984995,com.android.vending.AssetBrowserActivity,com.android.vending,19,1,1,com.android.vending.AssetBrowserActivity,com.android.vending
e9c558f6-f927-493e-8ae4-9ef4913df322-21,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367023395,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
e9c558f6-f927-493e-8ae4-9ef4913df322-21,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367023395,com.jawbone.up.oobe.OOBEFragmentActivity,com.jawbone.up,33,2,2,com.jawbone.up.main.HomeFragmentActivity,com.jawbone.up
e9c558f6-f927-493e-8ae4-9ef4913df322-21,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367023395,com.google.android.apps.paco.PAM,com.google.android.apps.paco,32,1,1,com.google.android.apps.paco.PAM,com.google.android.apps.paco
e9c558f6-f927-493e-8ae4-9ef4913df322-21,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367023395,com.google.android.gm.GmailActivity,com.google.android.gm,31,2,2,com.google.android.gm.GmailActivity,com.google.android.gm
e9c558f6-f927-493e-8ae4-9ef4913df322-77,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367024595,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
e9c558f6-f927-493e-8ae4-9ef4913df322-77,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367024595,com.jawbone.up.oobe.OOBEFragmentActivity,com.jawbone.up,33,2,2,com.jawbone.up.main.HomeFragmentActivity,com.jawbone.up
e9c558f6-f927-493e-8ae4-9ef4913df322-77,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367024595,com.google.android.apps.paco.PAM,com.google.android.apps.paco,32,1,1,com.google.android.apps.paco.PAM,com.google.android.apps.paco
e9c558f6-f927-493e-8ae4-9ef4913df322-77,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367024595,com.google.android.gm.GmailActivity,com.google.android.gm,31,2,2,com.google.android.gm.GmailActivity,com.google.android.gm
f8bbe9b0-9890-41bc-93da-08b65956c838-249,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367011395,com.google.android.apps.paco.PAM,com.google.android.apps.paco,32,1,1,com.google.android.apps.paco.PAM,com.google.android.apps.paco
f8bbe9b0-9890-41bc-93da-08b65956c838-249,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367011395,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
f8bbe9b0-9890-41bc-93da-08b65956c838-249,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367011395,com.google.android.gm.GmailActivity,com.google.android.gm,31,2,2,com.google.android.gm.GmailActivity,com.google.android.gm
42f08490-cfb7-41dc-9d42-6c88124a3be1-43,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366982595,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,23,3,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
42f08490-cfb7-41dc-9d42-6c88124a3be1-43,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366982595,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
42f08490-cfb7-41dc-9d42-6c88124a3be1-43,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366982595,edu.dartmouth.cs.myruns3.MainActivity,edu.dartmouth.cs.myruns3,22,4,4,edu.dartmouth.cs.myruns3.ProfileActivity,edu.dartmouth.cs.myruns3
42f08490-cfb7-41dc-9d42-6c88124a3be1-43,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366982595,com.google.android.gm.GmailActivity,com.google.android.gm,21,1,0,com.google.android.gm.GmailActivity,com.google.android.gm
42f08490-cfb7-41dc-9d42-6c88124a3be1-43,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366982595,com.android.vending.AssetBrowserActivity,com.android.vending,19,1,1,com.android.vending.AssetBrowserActivity,com.android.vending
2aa5e274-a338-4379-b8f0-4b75d8fe7c3f-752,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367013795,com.google.android.apps.paco.PAM,com.google.android.apps.paco,32,1,1,com.google.android.apps.paco.PAM,com.google.android.apps.paco
2aa5e274-a338-4379-b8f0-4b75d8fe7c3f-752,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367013795,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
2aa5e274-a338-4379-b8f0-4b75d8fe7c3f-752,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367013795,com.google.android.gm.GmailActivity,com.google.android.gm,31,2,2,com.google.android.gm.GmailActivity,com.google.android.gm
5085f413-4439-4456-b527-3dca74e676db-17,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367037795,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
5085f413-4439-4456-b527-3dca74e676db-17,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367037795,com.google.android.apps.paco.PAM,com.google.android.apps.paco,32,2,2,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco
5085f413-4439-4456-b527-3dca74e676db-17,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367037795,com.jawbone.up.oobe.OOBEFragmentActivity,com.jawbone.up,33,2,2,com.jawbone.up.main.HomeFragmentActivity,com.jawbone.up
5085f413-4439-4456-b527-3dca74e676db-17,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367037795,com.google.android.gm.GmailActivity,com.google.android.gm,31,2,2,com.google.android.gm.GmailActivity,com.google.android.gm
5085f413-4439-4456-b527-3dca74e676db-72,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367038995,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
5085f413-4439-4456-b527-3dca74e676db-72,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367038995,com.google.android.apps.paco.PAM,com.google.android.apps.paco,32,2,2,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco
5085f413-4439-4456-b527-3dca74e676db-72,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367038995,com.jawbone.up.oobe.OOBEFragmentActivity,com.jawbone.up,33,2,2,com.jawbone.up.main.HomeFragmentActivity,com.jawbone.up
5085f413-4439-4456-b527-3dca74e676db-72,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367038995,com.google.android.gm.GmailActivity,com.google.android.gm,31,2,2,com.google.android.gm.GmailActivity,com.google.android.gm
87e7eef4-7109-4529-b9a7-e6eded7c0551-28,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367030595,com.google.android.apps.paco.PAM,com.google.android.apps.paco,32,1,1,com.google.android.apps.paco.PAM,com.google.android.apps.paco
87e7eef4-7109-4529-b9a7-e6eded7c0551-28,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367030595,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
87e7eef4-7109-4529-b9a7-e6eded7c0551-28,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367030595,com.jawbone.up.oobe.OOBEFragmentActivity,com.jawbone.up,33,2,2,com.jawbone.up.main.HomeFragmentActivity,com.jawbone.up
87e7eef4-7109-4529-b9a7-e6eded7c0551-28,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367030595,com.google.android.gm.GmailActivity,com.google.android.gm,31,2,2,com.google.android.gm.GmailActivity,com.google.android.gm
87e7eef4-7109-4529-b9a7-e6eded7c0551-96,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367031795,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
87e7eef4-7109-4529-b9a7-e6eded7c0551-96,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367031795,com.google.android.apps.paco.PAM,com.google.android.apps.paco,32,2,2,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco
87e7eef4-7109-4529-b9a7-e6eded7c0551-96,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367031795,com.jawbone.up.oobe.OOBEFragmentActivity,com.jawbone.up,33,2,2,com.jawbone.up.main.HomeFragmentActivity,com.jawbone.up
87e7eef4-7109-4529-b9a7-e6eded7c0551-96,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367031795,com.google.android.gm.GmailActivity,com.google.android.gm,31,2,2,com.google.android.gm.GmailActivity,com.google.android.gm
d70b11ab-3933-4f6f-bb7e-047dfaf95575-47,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366986195,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
d70b11ab-3933-4f6f-bb7e-047dfaf95575-47,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366986195,com.facebook.katana.activity.FbFragmentChromeActivity,com.facebook.katana,24,1,1,com.facebook.katana.activity.FbFragmentChromeActivity,com.facebook.katana
d70b11ab-3933-4f6f-bb7e-047dfaf95575-47,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366986195,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,23,1,1,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco
d70b11ab-3933-4f6f-bb7e-047dfaf95575-47,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366986195,edu.dartmouth.cs.myruns3.MainActivity,edu.dartmouth.cs.myruns3,22,4,4,edu.dartmouth.cs.myruns3.ProfileActivity,edu.dartmouth.cs.myruns3
d70b11ab-3933-4f6f-bb7e-047dfaf95575-47,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366986195,com.google.android.gm.GmailActivity,com.google.android.gm,21,1,0,com.google.android.gm.GmailActivity,com.google.android.gm
d70b11ab-3933-4f6f-bb7e-047dfaf95575-47,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366986195,com.android.vending.AssetBrowserActivity,com.android.vending,19,1,1,com.android.vending.AssetBrowserActivity,com.android.vending
c62e14c4-3c7c-4f97-8894-0d52d335d686-52,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367022195,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
c62e14c4-3c7c-4f97-8894-0d52d335d686-52,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367022195,com.jawbone.up.oobe.OOBEFragmentActivity,com.jawbone.up,33,2,2,com.jawbone.up.main.HomeFragmentActivity,com.jawbone.up
c62e14c4-3c7c-4f97-8894-0d52d335d686-52,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367022195,com.google.android.apps.paco.PAM,com.google.android.apps.paco,32,1,1,com.google.android.apps.paco.PAM,com.google.android.apps.paco
c62e14c4-3c7c-4f97-8894-0d52d335d686-52,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367022195,com.google.android.gm.GmailActivity,com.google.android.gm,31,2,2,com.google.android.gm.GmailActivity,com.google.android.gm
0e7b258a-245f-47b3-a2d5-7b4e73467e4b-36,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367032995,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
0e7b258a-245f-47b3-a2d5-7b4e73467e4b-36,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367032995,com.google.android.apps.paco.PAM,com.google.android.apps.paco,32,2,2,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco
0e7b258a-245f-47b3-a2d5-7b4e73467e4b-36,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367032995,com.jawbone.up.oobe.OOBEFragmentActivity,com.jawbone.up,33,2,2,com.jawbone.up.main.HomeFragmentActivity,com.jawbone.up
0e7b258a-245f-47b3-a2d5-7b4e73467e4b-36,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367032995,com.google.android.gm.GmailActivity,com.google.android.gm,31,2,2,com.google.android.gm.GmailActivity,com.google.android.gm
b865589f-e85f-400a-95aa-ceb156dfbd2a-48,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367000595,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,23,3,3,com.google.android.apps.paco.PAM,com.google.android.apps.paco
b865589f-e85f-400a-95aa-ceb156dfbd2a-48,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367000595,com.noodlecake.ssg2.ssg2,com.noodlecake.ssg2,25,1,1,com.noodlecake.ssg2.ssg2,com.noodlecake.ssg2
b865589f-e85f-400a-95aa-ceb156dfbd2a-48,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367000595,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
b865589f-e85f-400a-95aa-ceb156dfbd2a-48,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367000595,com.google.android.gm.GmailActivity,com.google.android.gm,21,1,1,com.google.android.gm.GmailActivity,com.google.android.gm
b865589f-e85f-400a-95aa-ceb156dfbd2a-48,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367000595,com.facebook.katana.activity.FbFragmentChromeActivity,com.facebook.katana,24,1,0,com.facebook.katana.activity.FbFragmentChromeActivity,com.facebook.katana
b865589f-e85f-400a-95aa-ceb156dfbd2a-48,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367000595,edu.dartmouth.cs.myruns3.MainActivity,edu.dartmouth.cs.myruns3,22,4,4,edu.dartmouth.cs.myruns3.ProfileActivity,edu.dartmouth.cs.myruns3
b865589f-e85f-400a-95aa-ceb156dfbd2a-48,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367000595,com.android.vending.AssetBrowserActivity,com.android.vending,19,1,1,com.android.vending.AssetBrowserActivity,com.android.vending
bcbc37e9-da60-4e9e-9d7d-d54b44c3c469-320,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367007795,com.google.android.apps.paco.PAM,com.google.android.apps.paco,32,1,1,com.google.android.apps.paco.PAM,com.google.android.apps.paco
bcbc37e9-da60-4e9e-9d7d-d54b44c3c469-320,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367007795,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
bcbc37e9-da60-4e9e-9d7d-d54b44c3c469-320,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367007795,com.google.android.gm.GmailActivity,com.google.android.gm,31,2,2,com.google.android.gm.GmailActivity,com.google.android.gm
f5df3d22-daf5-4185-842f-093c2592177b-132,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367014995,com.google.android.apps.paco.PAM,com.google.android.apps.paco,32,1,1,com.google.android.apps.paco.PAM,com.google.android.apps.paco
f5df3d22-daf5-4185-842f-093c2592177b-132,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367014995,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
f5df3d22-daf5-4185-842f-093c2592177b-132,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367014995,com.google.android.gm.GmailActivity,com.google.android.gm,31,2,2,com.google.android.gm.GmailActivity,com.google.android.gm
fcada023-108e-48d7-8c75-e25bb06058b2-29,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366994595,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,23,3,3,com.google.android.apps.paco.PAM,com.google.android.apps.paco
fcada023-108e-48d7-8c75-e25bb06058b2-29,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366994595,com.google.android.gm.GmailActivity,com.google.android.gm,21,1,1,com.google.android.gm.GmailActivity,com.google.android.gm
fcada023-108e-48d7-8c75-e25bb06058b2-29,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366994595,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
fcada023-108e-48d7-8c75-e25bb06058b2-29,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366994595,com.facebook.katana.activity.FbFragmentChromeActivity,com.facebook.katana,24,1,0,com.facebook.katana.activity.FbFragmentChromeActivity,com.facebook.katana
fcada023-108e-48d7-8c75-e25bb06058b2-29,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366994595,edu.dartmouth.cs.myruns3.MainActivity,edu.dartmouth.cs.myruns3,22,4,4,edu.dartmouth.cs.myruns3.ProfileActivity,edu.dartmouth.cs.myruns3
fcada023-108e-48d7-8c75-e25bb06058b2-29,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366994595,com.android.vending.AssetBrowserActivity,com.android.vending,19,1,1,com.android.vending.AssetBrowserActivity,com.android.vending
fcada023-108e-48d7-8c75-e25bb06058b2-84,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366995795,com.noodlecake.ssg2.ssg2,com.noodlecake.ssg2,25,1,1,com.noodlecake.ssg2.ssg2,com.noodlecake.ssg2
fcada023-108e-48d7-8c75-e25bb06058b2-84,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366995795,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
fcada023-108e-48d7-8c75-e25bb06058b2-84,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366995795,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,23,4,4,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco
fcada023-108e-48d7-8c75-e25bb06058b2-84,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366995795,com.google.android.gm.GmailActivity,com.google.android.gm,21,1,1,com.google.android.gm.GmailActivity,com.google.android.gm
fcada023-108e-48d7-8c75-e25bb06058b2-84,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366995795,com.facebook.katana.activity.FbFragmentChromeActivity,com.facebook.katana,24,1,0,com.facebook.katana.activity.FbFragmentChromeActivity,com.facebook.katana
fcada023-108e-48d7-8c75-e25bb06058b2-84,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366995795,edu.dartmouth.cs.myruns3.MainActivity,edu.dartmouth.cs.myruns3,22,4,4,edu.dartmouth.cs.myruns3.ProfileActivity,edu.dartmouth.cs.myruns3
fcada023-108e-48d7-8c75-e25bb06058b2-84,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366995795,com.android.vending.AssetBrowserActivity,com.android.vending,19,1,1,com.android.vending.AssetBrowserActivity,com.android.vending
9aaa4c24-6245-4990-b03b-2a06b82d54b4-45,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1367036595,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
